id,source,tier,program,result,season,gpa,gpa_scale,gre_quant,gre_verbal,toefl,undergrad_school,undergrad_tier,undergrad_country,major,major_relevance,intern_count,intern_level,intern_relevance,has_paper,has_research,research_level,gender,nationality,raw_text
a57f0c710580,gradcafe,D,or-unknown,accepted,2017 Fall,,,,,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,international,London School Of Economics & Political Science (LSE) Operations Research And Analytics; Masters (F17) Accepted via Website on 1 Apr 2017 From India. Soooo happy!
98af3e7f4f41,gradcafe,D,finance-unknown,rejected,2017 Fall,,,,,,Ryerson University,,,,,,,,,,,,us,Ryerson University International Economics And Finance; Masters (F17) Rejected via E-mail on 4 Apr 2017 
8069ddfe8967,gradcafe,B,finance-unknown,accepted,2017 Fall,3.41,4.0,,,,Stockholm School Of Economics (SSE),,,,,,,,,,,,us,Stockholm School Of Economics (SSE) Finance; Masters (F17) Accepted via E-mail on 15 Mar 2017 Undergrad GPA: 3.41GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ GMAT 700. Accepted but I rejected the offer.
17d8fdff421b,gradcafe,C,finance-unknown,rejected,2017 Fall,3.41,4.0,,,,Imperial College Of London,,,,,,,,,,,,,Imperial College Of London Applied Economics And Finance; MS; Masters (F17) Rejected via E-mail on 24 Mar 2017 Undergrad GPA: 3.41GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ GMAT 700. Undergrad GPA 3.41/4 from a competitive American university. Rejected for MSc Finance; but programme director sent my application to a different programme in the finance department
e82f00dad750,gradcafe,D,,rejected,2017 Fall,,,,,,Wilfrid Laurier University,,,,,,,,,,,,,Wilfrid Laurier University Financial Economics; PhD (F17) Rejected via E-mail on 10 Mar 2017 
09f10d25f5f7,gradcafe,D,columbia-msfe,rejected,2017 Fall,,,,,,Columbia Business School,,,,,,,,,,,,us,Columbia Business School Finance And Economics; PhD (F17) Rejected via Website on 22 Mar 2017 After the most ridiculous interview. It's okay; I have a better offer.  I'll see your candidates on the market in 5-6 years.
f8ca27675e44,gradcafe,D,,,2017 Fall,3.4,4.0,,,,University Of Western Ontario,,,,,,,,,,,,,University Of Western Ontario Financial Economics; Masters (F17) Other via Other on 22 Mar 2017 Undergrad GPA: 3.40GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ Haha; thanks. I have a friend who just got notified by UBC; so it seems that they are rolling out admissions. Good luck!
9e249ab7a8f0,gradcafe,D,,rejected,2017 Fall,,,,,,"Carnegie  Mellon University, Tepper School Of Business",,,,,,,,,,,,international,Carnegie  Mellon University; Tepper School Of Business Financial Economics; PhD (F17) Rejected via E-mail on 22 Mar 2017 Expected. Another wish fallen
5695f3232307,gradcafe,D,finance-unknown,rejected,2017 Fall,,,,,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,international,London School Of Economics & Political Science (LSE) Finance; PhD (F17) Rejected via E-mail on 22 Mar 2017 Rejected after being waitlisted. I guess all spots have been filled now.
895fb19f12e7,gradcafe,D,,,2017 Fall,,,,,,University Of Western Ontario,,,,,,,,,,,,international,University Of Western Ontario Financial Economics; Masters (F17) Other via Other on 22 Mar 2017 To the poster below: If I get into UBC (which should be any day now??); you can have my spot in the MFE program :)
473c8d35b624,gradcafe,C,,waitlisted,2017 Fall,3.4,4.0,,,,University Of Western Ontario,,,,,,,,,,,,,University Of Western Ontario Masters Of Financial Economics; Masters (F17) Wait listed via Website on 22 Mar 2017 Undergrad GPA: 3.40GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ Waitlisted. Canadian; with Canadian Undergrad
8012219a315c,gradcafe,B,cmu-mscf,rejected,2017 Fall,3.8,4.0,159.0,166.0,,Carnagie Mellon University (CMU) Tepper,,,,,,,,,,,,,Carnagie Mellon University (CMU) Tepper Financial Economics; PhD (F17) Rejected via E-mail on 22 Mar 2017 Undergrad GPA: 3.80GRE General (V/Q/W): 166/159/4.00GRE Subject: 780â¦ 
e3bf7549a08b,gradcafe,D,finance-unknown,,2017 Fall,,,,,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,,London School Of Economics & Political Science (LSE) Finance; PhD (F17) Other via Other on 19 Mar 2017 To LSE Finance PhD below: if you have received interview; then you might be on the waiting list; otherwise you might be rejected.
2ee2a54081d9,gradcafe,D,finance-unknown,,2017 Fall,,,,,,London School Of Economics (LSE),,,,,,,,,,,,us,London School Of Economics (LSE) Finance; PhD (F17) Other via Other on 19 Mar 2017 The website says application still under consideration. Does it mean an implicit rejection?
a32aa3875194,gradcafe,D,finance-unknown,accepted,2017 Fall,,,,,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,,London School Of Economics & Political Science (LSE) Finance And Economics; Masters (F17) Accepted via E-mail on 17 Mar 2017 
715776d09550,gradcafe,D,finance-unknown,,2017 Fall,,,,,,"Frankfurt Graduate School Of Economics, Finance, And Management (GSEFM)",,,,,,,,,,,,,Frankfurt Graduate School Of Economics; Finance; And Management (GSEFM) Economics; Finance; And Management; PhD (F17) Other via Other on 17 Mar 2017 I called the GSEFM office. They told me that all offers for the first round had already been sent out. Applicants who didn't receive e-mails are automatically wait-listed and will be re-assessed in the third round. They will issue notification in August...:-(
63f0e64dfd05,gradcafe,B,finance-unknown,accepted,2017 Fall,3.32,4.0,164.0,149.0,,"Ryerson University, Canada",,,,,,,,,,,,international,Ryerson University; Canada International Economics And Finance; Masters (F17) Accepted via E-mail on 16 Mar 2017 Undergrad GPA: 3.32GRE General (V/Q/W): 149/164/3.00GRE Subject: n/aâ¦ didn't get any funding or T.A position
c968bfa890ce,gradcafe,D,finance-unknown,accepted,2017 Fall,,,,,,Bocconi University,,,,,,,,,,,,international,Bocconi University Economics And Finance; PhD (F17) Accepted via E-mail on 2 Mar 2017 Just rejected my offer with funding. Good luck to those waiting.
69879669615a,gradcafe,D,finance-unknown,accepted,2017 Fall,,,,,,"The University Of California, Santa Cruz (UCSC)",,,,,,,,,,,,international,The University Of California; Santa Cruz (UCSC) Applied Economics And Finance; MScs; Masters (F17) Accepted via E-mail on 16 Mar 2017 
993df2bc8183,gradcafe,D,finance-unknown,,2017 Fall,,,,,,"Frankfurt Graduate School Of Economics, Finance, And Management (GSEFM)",,,,,,,,,,,,international,Frankfurt Graduate School Of Economics; Finance; And Management (GSEFM) Finance; PhD (F17) Other via Other on 15 Mar 2017 Any news for the finance track? Since the post below said he/she already got an offer for the economics track... extremely worried; no offers so far...
c05944b9dd0e,gradcafe,D,mfe-unknown,accepted,2017 Fall,,,,,,University Of Western Ontario,,,,,,,,,,,,,University Of Western Ontario Financial Economics (MFE); Masters (F17) Accepted via E-mail on 19 Feb 2017 Looking forward to meet all Western MFE students who start in fall 2017!
a5748ba69f50,gradcafe,D,,accepted,2017 Fall,,,,,,Erasmus Mundus QEM,,,,,,,,,,,,international,Erasmus Mundus QEM Models And Methods Of Quantitative Economics; Masters (F17) Accepted via E-mail on 9 Mar 2017 Undergrad with 3.83 GPA. Erasmus mundus and consorsium scholarships are still not announced.
8f961bf85bc9,gradcafe,C,mfe-unknown,rejected,2017 Fall,3.9,4.0,,,,U Of T,,,,,,,,,,,,,U Of T Financial Economics (MFE); Masters (F17) Rejected via E-mail on 14 Mar 2017 Undergrad GPA: 3.90GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ Passed CFA Level I; Level II June Candidate. Waitlisted for about a month. Got my rejection email on March 14th.
58f88a3c6ca5,gradcafe,B,,accepted,2017 Fall,3.7,4.0,170.0,164.0,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,international,London School Of Economics & Political Science (LSE) Financial Economics; Masters (F17) Accepted via E-mail on 10 Mar 2017 Undergrad GPA: 3.70GRE General (V/Q/W): 164/170/4.00GRE Subject: n/aâ¦ Canadian undergrade; 11 months of full-time experience
5a7fc1d56fef,gradcafe,B,toronto-mmf,rejected,2017 Fall,3.7,4.0,170.0,164.0,,Univeristy Of Toronto,,,,,,,,,,,,international,Univeristy Of Toronto Financial Economics (MFE); Masters (F17) Rejected via E-mail on 14 Mar 2017 Undergrad GPA: 3.70GRE General (V/Q/W): 164/170/4.00GRE Subject: n/aâ¦ I don't quite get the U of T admission standard...like; I'm admitted to Columbia and LSE; but get rejected by my last choice; lel.
8a1ba6a154a0,gradcafe,D,mfe-unknown,accepted,2017 Fall,,,,,,University Of Western Ontario (Western University),,,,,,,,,,,,,University Of Western Ontario (Western University) Financial Economics (MFE); Masters (F17) Accepted via E-mail on 1 Mar 2017 Good luck to everyone else!
ecbfe8302642,gradcafe,B,,accepted,2017 Fall,3.4,4.0,,,,Guelph University,,,,,,,,,,,,international,Guelph University Financial Economics; Masters (F17) Accepted via E-mail on 10 Mar 2017 Undergrad GPA: 3.40GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ TA funding: $15;000
ddb24ff37de1,gradcafe,D,cmu-mscf,waitlisted,2017 Fall,,,,,,"Carnegie Mellon University, Tepper School Of Business",,,,,,,,,,,,,Carnegie Mellon University; Tepper School Of Business Financial Economics (Finance); PhD (F17) Wait listed via E-mail on 10 Mar 2017 I am in the same situation as poster below. If you are admitted and have a better offer; please let them know. I would really appreciate it.
2cbedc4644da,gradcafe,B,cmu-mscf,waitlisted,2017 Fall,4.0,4.0,170.0,156.0,,Carnagie Mellon University (CMU) Tepper,,,,,,,,,,,,us,Carnagie Mellon University (CMU) Tepper Financial Economics; PhD (F17) Wait listed via E-mail on 10 Mar 2017 Undergrad GPA: 4.00GRE General (V/Q/W): 156/170/3.50GRE Subject: n/aâ¦ Had an interview earlier the week. Seeing the result makes me sad and worried. I did not receive offers from any school I applied. If you are admitted and have better offers; I would appreciate very much if you let them know
c73effe29882,gradcafe,D,cmu-mscf,rejected,2017 Fall,,,,,,Carnagie Mellon University (CMU) Tepper,,,,,,,,,,,,international,Carnagie Mellon University (CMU) Tepper Financial Economics; PhD (F17) Rejected via E-mail on 10 Mar 2017 Had interview early this week; 10 were interviewed in total. Only accepting 1-2 students this year. Extremely disappointing but expected. Still other good offers to consider; but definitely was a top choice.
549b9c73f40c,gradcafe,D,finance-unknown,rejected,2017 Fall,,,,,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,,London School Of Economics & Political Science (LSE) Finance; PhD (F17) Rejected via E-mail on 10 Mar 2017 No interview. E-mail: I regret to inform you that your application for this programme was unsuccessful.
752e9170043e,gradcafe,D,uchicago-msfm,rejected,2017 Fall,,,,,,University Of Chicago,,,,,,,,,,,,international,University Of Chicago Joint PhD In Financial Economics; PhD (F17) Rejected via E-mail on 9 Mar 2017 
76efa194d924,gradcafe,D,cmu-mscf,interview,2017 Fall,,,,,,"Carnegie  Mellon University (CMU), Tepper",,,,,,,,,,,,,Carnegie  Mellon University (CMU); Tepper Financial Economics; PhD (F17) Interview via E-mail on 3 Mar 2017 Not the poster below; but interviews this week; shortlist of 10 people.
68c722285792,gradcafe,D,toronto-mmf,accepted,2017 Fall,,,,,,The University Of Toronto,,,,,,,,,,,,,The University Of Toronto Financial Economics (MFE); Masters (F17) Accepted via Phone on 24 Feb 2017 1 year internship; 8 month full time
6194cc821baf,gradcafe,D,finance-unknown,accepted,2017 Fall,,,,,,CEMFI,,,,,,,,,,,,international,CEMFI Economics And Finance; Masters (F17) Accepted via E-mail on 7 Mar 2017 same as poster below; tuition waiver. No info on additional funding. will decline
befc23c909c5,gradcafe,D,uchicago-msfm,rejected,2017 Fall,,,,,,University Of Chicago,,,,,,,,,,,,international,University Of Chicago Joint PhD In Financial Economics; PhD (F17) Rejected via E-mail on 6 Mar 2017 
0ca8c786aec2,gradcafe,D,,rejected,2017 Fall,,,,,,Yale (School Of Management),,,,,,,,,,,,,Yale (School Of Management) Financial Economics; PhD (F17) Rejected via E-mail on 6 Mar 2017 a0/w0/r5/i3/p6
4862119970c9,gradcafe,D,,accepted,2017 Fall,,,,,,Chapel Hill-UNC,,,,,,,,,,,,,Chapel Hill-UNC Financial Economics; PhD (F17) Accepted via E-mail on 6 Mar 2017 without interview
4903d3399c0c,gradcafe,B,finance-unknown,rejected,2017 Fall,3.83,4.0,170.0,161.0,,Cambridge University,,,,,,,,,,,,international,Cambridge University Economics And Finance; Masters (F17) Rejected via Website on 3 Mar 2017 Undergrad GPA: 3.83GRE General (V/Q/W): 161/170/4.00GRE Subject: n/aâ¦ 
140ae4926e04,gradcafe,D,cmu-mscf,interview,2017 Fall,,,,,,Carnegie Mellon University (CMU) - Tepper School Of Business,,,,,,,,,,,,,Carnegie Mellon University (CMU) - Tepper School Of Business Financial Economics (Finance); PhD (F17) Interview via E-mail on 3 Mar 2017 
207bf64de5da,gradcafe,B,,accepted,2017 Fall,3.71,4.0,170.0,162.0,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,international,London School Of Economics & Political Science (LSE) Statistics ( Financial Statistics); Masters (F17) Accepted via E-mail on 1 Dec 2017 Undergrad GPA: 3.71GRE General (V/Q/W): 162/170/4.50GRE Subject: n/aâ¦ 
32d0f22189ce,gradcafe,D,finance-unknown,waitlisted,2017 Fall,,,,,,London School Of Economics (LSE),,,,,,,,,,,,international,London School Of Economics (LSE) Finance; PhD (F17) Wait listed via E-mail on 2 Mar 2017 Found out after checking with the professor interviewing me two weeks ago. Congrats on those who get admitted. Hoping everything will move quickly.
26fc5f38431e,gradcafe,D,,accepted,2017 Fall,,,,,,The University Of Oxford,,,,,,,,,,,,international,The University Of Oxford Said Business School (Financial Economics); PhD (F17) Accepted via E-mail on 3 Mar 2017 
617df199e15e,gradcafe,D,or-unknown,rejected,2017 Fall,,,,,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,international,London School Of Economics & Political Science (LSE) Operations Research & Analytics; Masters (F17) Rejected via Website on 3 Mar 2017 So depressed :(
d033c4767b17,gradcafe,D,uchicago-msfm,,2017 Fall,,,,,,University Of Chicago,,,,,,,,,,,,international,University Of Chicago Joint PhD In Financial Economics; PhD (F17) Other via Other on 2 Mar 2017 Has anyone heard back yet or knows when admissions decisions for the Joint PhD will be released?
9f15b363ae89,gradcafe,D,finance-unknown,rejected,2017 Fall,,,,,,Harvard Business School (HBS),,,,,,,,,,,,,Harvard Business School (HBS) Business Economics (Finance); PhD (F17) Rejected via E-mail on 2 Mar 2017 a0/w0/r4/i3/p7
48cab096ea02,gradcafe,B,finance-unknown,rejected,2017 Fall,,,168.0,166.0,,Harvard,,,,,,,,,,,,us,Harvard Business Economics (Finance); PhD (F17) Rejected via E-mail on 2 Mar 2017 Undergrad GPA: n/aGRE General (V/Q/W): 166/168/0.00GRE Subject: n/aâ¦ Got an email stating to check the website. Should have retake the GRE...
94a9c99a0a26,gradcafe,B,finance-unknown,rejected,2017 Fall,,,167.0,,,Bocconi University,,,,,,,,,,,,international,Bocconi University Phd Economics And Finance; PhD (F17) Rejected via E-mail on 2 Mar 2017 Undergrad GPA: n/aGRE General (V/Q/W): 0/167/0.00GRE Subject: n/aâ¦ Rejected via e-mail. Overall score around 46
c94e7ff668a4,gradcafe,B,finance-unknown,accepted,2017 Fall,3.6,4.0,162.0,168.0,,Bocconi University,,,,,,,,,,,,international,Bocconi University Economics And Finance; PhD (F17) Accepted via E-mail on 2 Mar 2017 Undergrad GPA: 3.60GRE General (V/Q/W): 168/162/5.00GRE Subject: n/aâ¦ No funding; will reject. Surprised by low score (barely got in) after doing well with other admissions.
98d374a85a82,gradcafe,B,finance-unknown,rejected,2017 Fall,3.0,4.0,159.0,162.0,,Cambridge  University,,,,,,,,,,,,international,Cambridge  University Economics And Finance; Masters (F17) Rejected via E-mail on 2 Mar 2017 Undergrad GPA: 3.00GRE General (V/Q/W): 162/159/0.00GRE Subject: n/aâ¦ 
